"";"Coord. facteur 1";"Coord. facteur 2";"Corr. facteur 1";"Corr. facteur 2";"COR -facteur 1";"COR -facteur 2";"CTR -facteur 1";"CTR -facteur 2";"mass";"chi.distance";"inertie"
"beatles";-0,334436522477698;-0,742195568007049;-0,410822803863595;-0,911715209824676;0,23312292614854;0,76687707385146;2,28516061311512e-05;0,000112544958516676;0,000204309862789797;0,398986166269465;3,2524079063763e-05
"suite";0,341396782894726;0,0289415425837672;0,996425944019681;0,0844709304109305;0,995222768814609;0,00477723118539227;0,000175461814184714;1,26097686134803e-06;0,00150544109424061;0,197122366610033;5,84972669632205e-05
"créer";-0,449921912660258;-0,248539769818068;-0,875324943955312;-0,483535151245109;0,830688277415506;0,169311722584496;0,000293862243659961;8,9672914098074e-05;0,00145167534087488;0,284350984520858;0,000117375909971692
"portail";0,202522754054199;-0,295638389693288;0,56514732932977;-0,824989997606897;0,412655392918088;0,58734460708191;1,10261371214078e-05;2,34961873253797e-05;0,000268828766828681;0,181600355325944;8,86562031015021e-06
"révolte";0,765972753905411;0,308232065344611;0,927705007772967;0,373314101733326;0,902398030522379;0,0976019694776227;0,000574121442158963;9,29678433018734e-05;0,000978536711256398;0,464462744765041;0,000211095459546599
"mao";1,11505903976511;-1,99645685331775;0,487618727265893;-0,87305668591426;0,318350499452629;0,68164950054737;0,00151081017274178;0,00484321816302864;0,00121510602606564;1,13836550455664;0,00157462676332302
"dernier";0,329549443699829;-0,0405681225263048;0,992508019747438;-0,122179502114799;0,989979570460725;0,0100204295392758;0,000138970896224581;2,10597160385182e-06;0,00127962493010452;0,190784943851993;4,65769332151101e-05
"système";-1,35565194441037;0,261050241243937;-0,98195967779408;0,189090431240046;0,97583104467231;0,0241689553276903;0,00250978115926189;9,3065271770794e-05;0,0013656501354897;0,790492070812881;0,000853364334813225
"temps";-0,157526424492609;-0,160444553679995;-0,700587916287612;-0,713566094732493;0,590700107231111;0,409299892768891;3,30875223371411e-05;3,4324749407405e-05;0,00133339068347026;0,118061017723748;1,85853379106622e-05
"sexuel";-0,235161429695393;0,565161939803486;-0,384166134944451;0,923263982164279;0,205852478756212;0,794147521243786;6,48178188716243e-05;0,000374376037507698;0,00117209342337305;0,298555223083026;0,000104474806594767
"époque";-1,0839962513155;0,0789794604879803;-0,997356265314072;0,0726669115813073;0,996466809484955;0,00353319051504596;0,00166788162091188;8,85396881182376e-06;0,00141941588885543;0,625508179860536;0,000555361346354275
"élection";1,75337798622217;0,804895758713198;0,908816473326203;0,41719613829819;0,876613464787148;0,123386535212852;0,00396705367444001;0,000835980707636236;0,00129037808077767;1,07871846542478;0,00150152719813549
"international";0,889157406337831;1,01713979898888;0,658152419486054;0,752884714099478;0,533604167435952;0,466395832564049;0,000824640701157099;0,00107911756373019;0,00104305561529528;0,701141504009671;0,000512765523662948
"assemblée";1,29011290118366;-1,45763494727082;0,662765974195816;-0,748826591039789;0,539765778814457;0,460234221185542;0,00216559149892321;0,00276451305841252;0,00130113123145081;1,01149019385287;0,00133120351287715
"industrie";-1,46846665699334;0,589549461088171;-0,928004636052689;0,37256864530542;0,902806252970239;0,0971937470297605;0,00301444429815428;0,000485869432223062;0,00139790958750914;0,890232494760599;0,00110786277167403
"aller";-0,0704331366681439;-0,433063167433894;-0,160530126752614;-0,987030940956154;0,0380936765332317;0,961906323466768;6,02793046715147e-06;0,000227885488511657;0,00121510602606564;0,20786779860958;5,2503542646604e-05
"passer";-0,46516112422569;0,154354521663292;-0,9491104132243;0,314943524316977;0,931491826141481;0,0685081738585188;0,000293165660973099;3,2280852005418e-05;0,00135489698481655;0,277619852568686;0,000104425680675219
"donner";-0,107038802187484;-0,270756786146716;-0,367645289641574;-0,929966096696199;0,189618902692067;0,810381097307933;1,54002661051703e-05;9,85381592279485e-05;0,0013441438341434;0,141591459338845;2,69475855919931e-05
"connaître";-0,801160321234306;0,0148401419361682;-0,999828487606289;0,0185201342036538;0,999770876739735;0,000229123260265872;0,000890357262477021;3,05493202250041e-07;0,00138715643683599;0,461536256430306;0,000295486121596213
"seul";-0,271821770100281;-0,623802276304196;-0,399471748563103;-0,91674550563389;0,221352329728273;0,778647670271727;0,000104876487810867;0,000552336282740581;0,00141941588885543;0,332796553150857;0,000157205342640114
"groupe";0,367466951778293;-0,3504439480782;0,723670185074107;-0,690145972410771;0,622091708031078;0,377908291968921;0,000165530168114889;0,000150548943232919;0,00122585917673878;0,268366135559589;8,82868470636524e-05
"constitution";1,18976789845134;-0,784358051488094;0,834896018691466;-0,550407701593227;0,77501812301934;0,22498187698066;0,00172004048235344;0,000747554555911702;0,00121510602606564;0,778471916136519;0,000736376760678941
"recherche";-0,957074792066325;0,176242469719391;-0,983464314439219;0,181102021591688;0,977852027349918;0,0221479726500821;0,000787984134895092;2,67206401417614e-05;0,000860252053851779;0,557501370550001;0,00026737302951966
"constituer";-0,873280598986704;-0,156349935388536;-0,984348090181232;-0,176235176274663;0,979038658069908;0,0209613419300942;0,00104147074691336;3,33837303926183e-05;0,0013656501354897;0,508382419285402;0,000352955943247954
"pierre";-0,34307072324781;-0,0301938235093592;-0,996149431606567;-0,0876716026425584;0,994852939784081;0,00514706021592046;0,000122765060341609;9,50919360801435e-07;0,00104305561529528;0,198125714705205;4,09438952886412e-05
"humain";-1,37227446798253;0,581078047344113;-0,920846714316044;0,389924773172141;0,893047050787264;0,106952949212736;0,00253120727702904;0,000453852446752075;0,0013441438341434;0,836450884482965;0,000940430343982986
"version";0,228705243007276;-0,0430381780146723;0,982750597463281;-0,184935835320158;0,97689349895955;0,0231065010404508;1,79985679139807e-05;6,37372709991009e-07;0,000344100821540711;0,133287414308221;6,11313512425354e-06
"rapport";-0,847681261135789;0,0156912438931775;-0,999828719471614;0,0185076124811485;0,999771186497129;0,000228813502871841;0,000934945438278767;3,20358201694016e-07;0,00130113123145081;0,488336185571495;0,000310283666466952
"lieu";-0,0868704044872869;-0,0146153962489441;-0,986140576200629;-0,165911916301063;0,981444414505837;0,0185555854941645;1,04681305182615e-05;2,96310219463856e-07;0,00138715643683599;0,0505097968445758;3,53896840153513e-06
"critique";-0,498543377541365;0,545961971314537;-0,67431093621779;0,738447534559557;0,555236951894296;0,444763048105702;0,000283300603518187;0,000339755411597224;0,00113983397135361;0,385389965709155;0,000169294325787627
"jeune";0,810681981291048;0,118941129042202;0,989407710137882;0,145163298115306;0,985825923880053;0,014174076119948;0,000869244363189465;1,871134283059e-05;0,00132263753279711;0,470313055903508;0,000292559976537221
"québec";0,795484524319745;-0,968943153946886;0,634533134379581;-0,77289566008254;0,502265394204315;0,497734605795684;0,000619213753143481;0,000918700009009303;0,000978536711256398;0,646549438346881;0,000409053959703931
"paul";-0,0752027299905867;0,118240447579514;-0,53666625166786;0,843794604344428;0,37718947882388;0,622810521176119;3,40557909469308e-06;8,4189104139212e-06;0,000602176437696245;0,0705326909624505;2,99574377055631e-06
"nombre";-0,0964825304028809;0,317446263263932;-0,29079871606377;0,956784252972248;0,121497779702405;0,878502220297593;1,20119729961842e-05;0,000130034147783001;0,00129037808077767;0,159441417271802;3,28034309539864e-05
"rendre";-0,273218697973145;-0,271493883715557;-0,709342255165883;-0,704864217446296;0,60258236393934;0,397417636060661;9,31139081569996e-05;9,19419733301961e-05;0,00124736547808508;0,202739719310761;5,12709544410501e-05
"parser";0,597456749981296;-0,208581658177968;0,944118321159345;-0,329606728771212;0,924719778661863;0,0752802213381372;6,52525663218807e-05;7,95310807110626e-06;0,000182803561443503;0,357880496045755;2,34131967036136e-05
"output";0,597456749981296;-0,208581658177968;0,944118321159345;-0,329606728771212;0,924719778661863;0,0752802213381372;6,52525663218807e-05;7,95310807110626e-06;0,000182803561443503;0,357880496045755;2,34131967036136e-05
"ordre";0,976298682985275;-0,396341535452569;0,926559146324045;-0,376149103897985;0,900836633863749;0,0991633661362506;0,0012094367066439;0,000199322769813091;0,00126887177943137;0,592510861351978;0,000445461700038362
"mw";0,597456749981296;-0,208581658177968;0,944118321159345;-0,329606728771212;0,924719778661863;0,0752802213381372;6,52525663218807e-05;7,95310807110626e-06;0,000182803561443503;0,357880496045755;2,34131967036136e-05
"crise";0,447215410707477;-0,261495687226861;0,863257533764114;-0,50476373720732;0,814091163084605;0,185908836915395;0,000225817997282646;7,72065402384629e-05;0,00112908082068046;0,285507073374292;9,20362202611844e-05
"exemple";-0,968349464096517;0,400591043650474;-0,924052324439527;0,382266009079942;0,897419419209892;0,102580580790108;0,00115957222601877;0,000198443117866276;0,00123661232741193;0,588804359680935;0,00042872183758029
"événement";0,664596313646716;-0,214567416566415;0,951632651244879;-0,307238176476562;0,934910185604417;0,0650898143955836;0,000569944849386387;5,94079438926219e-05;0,00129037808077767;0,395921981438417;0,000202272203603753
"organisation";0,131678663463796;-0,133092732284636;0,703320294292269;-0,710873099530877;0,59440545693795;0,405594543062049;1,9577437666343e-05;2,00001711432096e-05;0,00112908082068046;0,098380867518796;1,09281419076503e-05
"louis";0,275461572195849;-1,01961807988836;0,260811185880482;-0,965389830752125;0,0985092085182033;0,901490791481795;7,42504632011205e-05;0,00101730734250942;0,000978536711256398;0,505544324300769;0,000250089582442015
"face";0,724455728943129;-0,298475152623536;0,924601758732522;-0,38093514900666;0,898168543045424;0,101831456954575;0,000378123993658876;6,41840178196277e-05;0,000720461095100865;0,440321166563854;0,000139684963778209
"coup";1,23323708681475;-1,29558270344796;0,689464240674308;-0,724319722796086;0,575648377135383;0,424351622864616;0,00170083515504662;0,00187715162279288;0,00111832767000731;0,936277455698121;0,000980343340585068
"allemagne";-0,291261901076161;-0,178107573611049;-0,853132977682099;-0,521693513848194;0,80015142675414;0,199848573245862;9,21349627604246e-05;3,44525902784972e-05;0,00108606821798787;0,187557406931794;3,82054698093772e-05
"réforme";0,369398459102169;-0,558888639291714;0,551395196865521;-0,834244171015677;0,395421809264203;0,604578190735796;0,000168742209154281;0,000386263912209928;0,00123661232741193;0,338377441204585;0,000141591236852754
"traiter";-0,482833148703992;-0,394749935178943;-0,774189359339753;-0,632954055113879;0,691343555343526;0,308656444656476;0,000260713324731073;0,00017426621766176;0,00111832767000731;0,334492782556245;0,000125124562825829
"question";-0,656391787894864;0,0679242782462163;-0,994688430708784;0,102931656034944;0,992898337586398;0,00710166241360321;0,000463299689466016;4,96118927187128e-06;0,00107531506731472;0,379443728478657;0,000154821221430798
"long";-0,565954883387249;0,166844800198223;-0,959187539715338;0,282770690940268;0,945135997562627;0,0548640024373729;0,000258321538047234;2,24503102444071e-05;0,000806486300486042;0,335329137030308;9,0685860258633e-05
"chinois";1,0270318462115;-1,76842068475573;0,502211190285018;-0,864745003080391;0,335534731288233;0,664465268711766;0,00113423632536088;0,0033628454108477;0,00107531506731472;1,02129640212987;0,00112160344638846
"paysan";0,013134042567432;-1,04295144129522;0,0125921502425716;-0,999920715733137;0,000237374523375751;0,999762625476623;2,0218971873822e-07;0,00127494193589054;0,00117209342337305;0,491041274800102;0,000282616963716146
"libre";0,300369402098894;0,154839005203915;0,888850133044494;0,458198036864832;0,849262070294078;0,150737929705924;6,11206072969435e-05;1,6241907227729e-05;0,000677448492408276;0,187746330704989;2,38791683047742e-05
"chanson";0,715137102149311;0,247917400834704;0,944834887870179;0,327546996114065;0,925692349873749;0,0743076501262526;0,000153982860514155;1,85057965270097e-05;0,000301088218848122;0,428146703898878;5,51923609796687e-05
"part";-0,758876150541996;0,121831967582589;-0,987356911463863;0,158512868198582;0,983076144118785;0,0169238558812153;0,000662615083112971;1,70781972426751e-05;0,00115058712202675;0,440873461922264;0,000223638939403022
"moyen";-1,02963495731479;0,130554090125192;-0,992056975873889;0,125789334285363;0,989375536038562;0,0106244639614397;0,00127679246716372;2,05274365588056e-05;0,00120435287539249;0,596265013142019;0,0004281859454223
"i";0,0899923903892834;-0,662794523118906;0,13454269497658;-0,990907797541446;0,026859495396779;0,97314050460322;1,48045846676859e-06;8,03049793313596e-05;0,000182803561443503;0,316295850900969;1,82882286340472e-05
"fr";1,1817860360127;2,01362856752389;0,506160308106812;0,862439413812482;0,340233869173742;0,659766130826259;0,000841010593522501;0,00244164480671326;0,000602176437696245;1,16704261285482;0,000820157359158075
"action";0,540553420432892;-0,711350905944773;0,605031283744715;-0,796201699125431;0,463670630454696;0,536329369545302;0,000333057207151061;0,00057677891314869;0,00113983397135361;0,457267628917431;0,000238332084738178
"blanc";0,826631953653095;-1,31544238162445;0,532071172983116;-0,846699632030374;0,371551467500733;0,628448532499265;0,000646610542802157;0,00163742743800696;0,000946277259236956;0,781158801588246;0,000577426969442698
"presse";0,960957824778868;-0,0160993363991695;0,999859690883797;-0,0167510759582109;0,999812562131071;0,000187437868930345;0,000734811772917935;2,06244986929849e-07;0,000795733149812895;0,553581623258472;0,00024385450349587
"no";0,699187897194892;0,786785145857504;0,664270067131037;0,747492660775828;0,54177720985471;0,458222790145292;0,000247070784038446;0,000312857012020674;0,00050539808163792;0,547167341462619;0,000151312192776826
"bolchevik";0,996684790461098;-1,89402657208942;0,465683756254601;-0,884951207220266;0,293078167699484;0,706921832300515;0,00116433483480447;0,00420469370166573;0,00117209342337305;1,06048060214961;0,00131815865974213
"période";-0,316618345489366;-0,55239019610862;-0,497283200778726;-0,867588276905161;0,329699514040724;0,670300485959277;0,000119655002513517;0,000364208966966515;0,00119359972471934;0,317624177583478;0,000120416449294587
"progrès";-1,66404952413781;0,408330281032191;-0,971188263968578;0,238313566398769;0,96133680809173;0,0386631919082703;0,00300738894895597;0,000181084083822859;0,00108606821798787;0,977608780687198;0,00103797595311355
"lien";-0,779364873669534;0,190773018076025;-0,971323753266329;0,237760733386763;0,961519407310434;0,0384805926895666;0,000633562000645868;3,79613253183583e-05;0,00104305561529528;0,457823870621426;0,000218627269576607
"michel";-0,241497338309124;0,0977800770552685;-0,92690522109123;0,375295498392692;0,901308249356343;0,098691750643657;2,06954258843704e-05;3,39273876806346e-06;0,000354853972213859;0,146525194789356;7,61858444842723e-06
"fer";-1,33601627205279;0,274842060547698;-0,979488904069705;0,201498106205317;0,972510388695361;0,0274896113046391;0,00193856603937991;8,20395929164328e-05;0,00108606821798787;0,780371239159104;0,00066139303154521
"développer";-1,26561813677462;0,208197863392761;-0,986737962826295;0,162321263910225;0,982245893038954;0,017754106961047;0,0018085495414206;4,89415327942882e-05;0,00112908082068046;0,735578811693818;0,000610918746638063
"comité";1,23354940834434;-1,35616741831903;0,672872849373136;-0,739758155464661;0,553305870243699;0,4466941297563;0,00150534712396291;0,00181949208695997;0,000989289861929545;0,955235694196718;0,0009027024957526
"titre";-0,227522462014837;-0,232068524040048;-0,700078159220472;-0,714066223107126;0,59000917287248;0,409990827127522;3,50691175474369e-05;3,64845304159101e-05;0,000677448492408276;0,170620625067608;1,97214724827202e-05
"ellul";-1,37632963678362;0,346851951517626;-0,969681642366511;0,244371668688057;0,95930585666007;0,0406941433399308;0,00164993058622096;0,000104787392769565;0,000871005204524926;0,809432327958557;0,000570665793981431
"saint";-0,356822290403374;-0,291388993727279;-0,774549011598727;-0,632513895998684;0,69183843397737;0,308161566022632;0,000120482052235864;8,0346079600788e-05;0,000946277259236956;0,247107692956396;5,77817825369314e-05
"roi";1,1676808582526;-1,96605824557268;0,510646669717092;-0,859790659816006;0,345596701271127;0,654403298728871;0,00146616906827123;0,00415650675833835;0,00107531506731472;1,14413164729053;0,0014076274531504
"appeler";0,420171451553915;0,079257463778793;0,98267024656622;0,185362311469955;0,976785573986018;0,0232144260139832;0,000195535689881233;6,95750132434307e-06;0,00110757451933416;0,244885772783473;6,64201825488319e-05
"raison";-0,830627962591384;0,224061356847234;-0,965489955463297;0,260440292388641;0,953650859341829;0,0463491406581712;0,000734486842569925;5,34447252740991e-05;0,00106456191664158;0,489946294011972;0,000255545289373634
